,User,Date Created,Number of Likes,Source of Tweet,Tweet
2018,AbisolaAlawode,2022-12-03 17:01:59+00:00,4,Twitter for iPhone,"You can tell SanwoOlu is working with a proper PR firm for his re-election campaign. 

Those his posters - those ones with rising on them- look really good."
2019,UthmanOlaide,2022-12-03 16:55:32+00:00,21,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr (Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babatunde Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/0TtRzrRSHw"
2020,asiwaju_wa,2022-12-03 16:50:14+00:00,19,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babajide Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/7fLp1JWMsY"
2021,IamdunniLFC,2022-12-03 16:45:10+00:00,3,Twitter for Android,Sanwoolu na just vibes.  Governor wey no send. Tinubu becoming President is more important to him than the state he governs at the moment. Person wey dem suppose use Oraimo cord wipe for neck .
2022,osinachi_ndukwe,2022-12-03 16:45:05+00:00,0,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babajide Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/QVUITdcaA1"
2023,Tweetminister22,2022-12-03 16:43:05+00:00,3,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babajide Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain And indeed Ajimobi lives on! https://t.co/Z6zJOVT2mB"
2024,OlatunjiArije,2022-12-03 16:43:05+00:00,52,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babatunde Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/KUG956dxoI"
2025,IamdunniLFC,2022-12-03 16:41:16+00:00,29,Twitter for Android,@Jollz Does Sanwoolu know he is a Governor?
2026,warriclanhq,2022-12-03 16:39:40+00:00,0,Twitter for iPhone,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babatunde Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/wDhTW0mcAr"
2027,IyeneMercy,2022-12-03 16:37:58+00:00,0,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babatunde Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/HZooOj71FH"
2028,Muvvido,2022-12-03 16:37:47+00:00,20,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr (Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, @jidesanwoolu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/vE4TdT2HJW"
2029,tosino52,2022-12-03 16:35:47+00:00,47,Twitter for Android,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babatunde Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain https://t.co/yNJ4lT8mJm"
2030,Jollz,2022-12-03 16:33:47+00:00,255,Twitter for iPhone,Does Sanwoolu know Lagosians are having a hard time?
2031,sanusi1995,2022-12-03 16:30:32+00:00,9,Twitter for iPhone,"AJIMOBI FOR SANWOOLU …

Dr(Mrs) Florence Ajimobi at the Lagos State APC Flagoff campaign Rally led by Governor, Babatunde Sanwo-Olu at Onikan Stadium,Lagos.

#SanwoAgain
#AjimobiLivesOn https://t.co/R2RjGrn5nZ"
2032,folawiyomuibi,2022-12-03 16:11:01+00:00,6,Twitter for iPhone,Moment from “A greater Lagos Rising” campaign for Gov. Sanwoolu along with the LIELCDA leaders https://t.co/SupsJr8Fs8
2033,JimohT1,2022-12-03 16:07:49+00:00,0,Twitter for Android,@alabiopeyemiola @jidesanwoolu Sanwoolu Leland Si
2034,warriclanhq,2022-12-03 15:56:46+00:00,0,Twitter for iPhone,"Ẹ  wí fún onílé, àlejò, ìyá Mulika, bàbà ismaila wípé ọmọ yín Sanwoolu and Mandate, Asiwaju Tinubu ni kí wọn dìbò wọn fún. Adupe púpò lowo yín.

 K1... 🕺 Ẹ jí gbogbo ọkàn tó sùn lọ mo fara mọ APC... Jide Sha lo Lè Ṣe, irin ajo elekeji, Sanwoolu lo lè se

#SanwoAgain https://t.co/w1Y47oIyqM"
2035,Dgreatfish,2022-12-03 15:41:07+00:00,0,Twitter for iPhone,Sanwoolu/Hamzat straight winning and over 4.5. #SanwoLekansi https://t.co/znkjuLczBk
2036,SirAArilwan,2022-12-03 15:37:16+00:00,4,Twitter for Android,"@_ibraheemlateef @RealAARahman Lati, BAT wey unna dey hail na him Lagos Efforts unna they promote ooo. He have been Governor General to Fashola , Ambode and Sanwoolu..."
2037,sadiqueens,2022-12-03 15:27:12+00:00,0,Twitter for Android,"Any update on Obi Surulere campaign? How come its only Sanwoolu am seeing on my TL?

Obi will not win a single LG out of the 57 in Lagos"
2038,funshodarq1,2022-12-03 15:09:18+00:00,0,Twitter for iPhone,Sanwoolu has been repairing St. Finbarr’s road for over a year. Legacy gangan. Abunu governor
2039,ChristianahTho2,2022-12-03 15:02:32+00:00,0,Twitter for Android,@abikedabiri @jidesanwoolu @Mr_JAGs @gboyegaakosile @cbngovakinsola What is the achievements of Sanwoolu  in Lagos because I can't see anyone?
2040,Osumare_NT,2022-12-03 14:51:09+00:00,3,Twitter for iPhone,"“To the slogan of our campaign, a greater Lagos rising. A greater Lagos rising. Why is it rising?

It is rising for you and your children. It is rising for all of us” ~ Babajide Sanwoolu 

#SanwoAgain 

#AGreaterLagosRising https://t.co/eo219O9Scm"
2041,itsdshow,2022-12-03 14:29:58+00:00,2,Twitter for iPhone,Now it’s door 2 door campaign… Let the campaign start on Lagos. Sanwoolu Leekansi….. Wasiu Eshilokun Lagos Central Senatorial District…
2042,ambo_kay,2022-12-03 14:29:26+00:00,0,Twitter for Android,Governor Jide Sanwoolu everywhere 🙌
2043,RajiDraj,2022-12-03 14:20:54+00:00,23,Twitter for Android,"Gov @jidesanwoolu is campaigning like candidate Jide SanwoOlu of 2019.

People claimed to be seeing him in their dreams in 2019 due to his obvious visibility?

Don't worry, the way he is going, you'll see him in your dreams and when you wake up again this time. #SanwoAgain"
2044,MisterRedefined,2022-12-03 14:12:48+00:00,0,Twitter for Android,"Campaign Flag off or Carnival?

Sanwoolu/Hamzat reelection ti sure ju! 

Baba has been rolling out achievements like he's reading A,B,C 😆😆

Lagos Governorship Election is between SANWOOLU vs SANWOOLU ✌️

#SanwoAgain #SanwoLekansi https://t.co/YvcF5SeCK3"
2045,Ahmed__Aliyu,2022-12-03 14:09:23+00:00,1,Twitter for Android,"Lagos PR team has paid and bought cross. 
This app ehn...
Anyway, Sanwoolu is a great governor, and I don't even need people like cross to tell me."
2046,BoluAdeosun,2022-12-03 14:06:59+00:00,1,Twitter for iPhone,"Lol.

Sanwoolu just like to show off

Instead make baba do campaign like others, baba start to list him works since he enter.

Finished and asked HOA and other aspirants to campaign on the podium instead 😂😂😂

Lowkey e sweet me #SanwoAgain #SanwoLekansi"
2047,LawalKe51262818,2022-12-03 13:45:58+00:00,0,Twitter for Android,"Sanwoolu Second Term Flagoff Campaign today in Lagos, 1millon vote for Sanwoolu and Asiwaju 🙏💓💓💪💪 https://t.co/Nch8gmcPXC"
2048,itsdshow,2022-12-03 13:44:34+00:00,4,Twitter for iPhone,Lagos Assembly Deputy Speaker and flag bearer Lagos Central Senatorial District; Rt. Hon Wasiu Eshilokun Sanni @WasiuEshilokun live at the Governor Babajide Sanwoolu and Kadiri Hamzat re-election Rally at the Onikan Stadium today…. #IAm4WES https://t.co/WoKmexHDwB
2049,De_Moshood,2022-12-03 13:42:01+00:00,9,Twitter for Android,@jidesanwoolu May Sanwoolu second term be a smooth ride. #SanwoAgain
2050,MacLiamLady,2022-12-03 13:38:44+00:00,1,Twitter for iPhone,@oddy4real But Sanwoolu was also in this program!! Shori yin pe bayi?
2051,chuquuma,2022-12-03 13:28:07+00:00,0,Twitter for Android,@Okkevwe Lol don't be surprised if mc oluomo contest for governor in Lagos after sanwoolu.
2052,Cheyih_Viktah,2022-12-03 13:24:17+00:00,9,Twitter for Android,"Sanwoolu is lagosian's best choice at the polls come 2023, man's campaigning like he's the main and also the opponent.

#SanwoLekansi in 2023
#SanwoAgain in 2023 https://t.co/ilf6lcHUST"
2053,thisisjaguar,2022-12-03 13:06:42+00:00,5,Twitter for iPhone,"Massive love for H.E Babajide Sanwoolu. @jidesanwoolu 💪🏽💪🏽

This is Lagos and we have decided.✌🏾️

#SanwoAgain 
#SanwoLekansi q https://t.co/LWNHmPLItb"
2054,Laughstar101,2022-12-03 12:51:58+00:00,0,Twitter Web App,@iam_wilsons @saintshedrack @Makavelli275 Mako Lagos. Dis was when dey shot Sanwoolu campaign video quite recently if I am not mistaken.
2055,Mario9jaa,2022-12-03 12:51:51+00:00,78,Twitter for iPhone,"See as Sanwoolu dey do campaign like if he’s the opposition 🤔🤔🤔.

I’m waiting to see how PDLP will beat this sha😄. https://t.co/agqI85B676"
2056,fakeyeahmed,2022-12-03 12:43:50+00:00,6,Twitter for iPhone,"@linkman2028 @TheresaTekenah If you have him as governor, your state will be better off. Someone that has Ikpeazu as governor is calling Sanwoolu a failure."
2057,nairaland,2022-12-03 12:43:35+00:00,2,dlvr.it,"Sanwo-Olu Flagoffs Campaign At The Mobolaji Johnson Arena Onika: https://t.co/P7i6KWnZFJ

Governor of Lagos State, Mr Babajide Sanwoolu arrival at the Lagos State APC Gubernatorial Campaign FlagOff at the Mobolaji Johnson Arena (Onikan Stadium) Lagos. https://t.co/IqA4tEYc1h https://t.co/i8XysuLkmH"
2058,OyesileJohn,2022-12-03 12:28:12+00:00,39,Twitter for Android,"Another legacy that Asiwaju bestowed on his mentees is to never be a layback or underrate the opponents. Sanwoolu could have relied on BAT's campaign of last week adopting the principle of using a stone to kill 2 birds, but no, he is applying more pressure like an underdog. https://t.co/t9PX6XrbiB"
2059,llyomatonn,2022-12-03 12:20:34+00:00,0,Twitter for Android,with the way PO is moving rn in lagos sanwoolu might ban his rally
2060,OlatunjiArije,2022-12-03 12:17:38+00:00,44,Twitter for Android,"“To the slogan of our campaign, a greater Lagos rising. A greater Lagos rising. Why is it rising?

It is rising for you and your children. It is rising for all of us” ~ Babajide Sanwoolu 

#SanwoAgain 

#AGreaterLagosRising https://t.co/58WNgFexF3"
2061,OlatunjiArije,2022-12-03 12:15:41+00:00,1,Twitter for Android,"...of our commitment as a government infrastructure. We have seen our response for our first line responders, we have had new fire stations constructed, delivered vehicles to them.” ~ Babajide Sanwoolu 

#SanwoAgain
A Greater Lagos Rising"
2062,Yeribabaa,2022-12-03 12:15:05+00:00,18,Twitter for iPhone,"WORTH A MEMORABLE  MOMENT AS THE DIRECTOR GENERAL OF AGT DR. ABDUL HAKEEM ADETUGBOBO CHEERS UP MEMBERS AT THE ONGOING CAMPAIGN FLAG-OFF OF MR BABAJIDE OLUSOLA SANWOOLU AT ONIKAN STADIUM. IT IS INDEED AN UNSTOPPABLE EXPRESSION OF JOY AND SUPPORT FOR ""MR SELLABLE"" #SanwoAgain https://t.co/FtQNIeEYXD"
2063,Awedathefirst,2022-12-03 12:13:51+00:00,0,Twitter Web App,"I love Akin Akinwale so much.

he has done his research and saw that Teslim Folarin's candidacy is dead on arrival in oyo, So he shifted focus to Jide Sanwoolu in lagos.

Seyi Makinde na your mate??"
2064,asiwaju_wa,2022-12-03 12:02:28+00:00,1,Twitter for Android,"We have seen our response for our first line responders, we have had new fire stations constructed, delivered vehicles to them.”

 ~ Babajide Sanwoolu 

#SanwoAgain
A Greater Lagos Rising"
2065,man_Isaac,2022-12-03 12:02:06+00:00,1,Twitter for Android,"@DeeOneAyekooto Seriously, Sanwoolu no suppose stress himself to campaign again.
Reasons :
- unserious and featherweight opponents
- his works so far
- and the JAGABAN 2023 effect."
2066,mamateeplus001,2022-12-03 12:00:53+00:00,0,Twitter for Android,@Mr_JAGs @jidesanwoolu SANWOOLU second term!!
2067,mamateeplus001,2022-12-03 12:00:29+00:00,1,Twitter for Android,@Mr_JAGs SANWOOLU second term is real!!
2068,Tinubufrontier,2022-12-03 11:59:56+00:00,3,Twitter for iPhone,"We have seen our response for our first line responders, we have had new fire stations constructed, delivered vehicles to them.” ~ Governor Babajide Sanwoolu 
#SanwoAgain #SanwoLekansi #ForAGreaterLagos @BabajideFadoju @lagospedia @jidesanwoolu @followlasg @APCUKingdom @jarmari01"
2069,UthmanOlaide,2022-12-03 11:58:01+00:00,12,Twitter for Android,"“To the slogan of our campaign, a greater Lagos rising. A greater Lagos rising. Why is it rising?

It is rising for you and your children. It is rising for all of us” ~ Babajide Sanwoolu 

#SanwoAgain 

#AGreaterLagosRising https://t.co/8v3OXXhUNY"
2070,AyanbisiAT,2022-12-03 11:56:52+00:00,1,Twitter for iPhone,"@Mr_JAGs @jidesanwoolu I don’t understand why anyone will still think they can’t beat Sanwoolu in the coming election.

What I saw today at Onikan &amp; other campaign grounds have been to is nothing compared to all this online talk."
2071,RectorOmoniyi,2022-12-03 11:45:01+00:00,11,Twitter for Android,"Ẹ  wí fún onílé, àlejò, ìyá Mulika, bàbà ismaila wípé ọmọ yín Sanwoolu and Mandate, Asiwaju Tinubu ni kí wọn dìbò wọn fún. Adupe púpò lowo yín. K1... 🕺 Eku gbogbo ọkàn tó sì lọ mo fara mọ APC... Jide Sha lọ. Lè Ṣe, irin ajo elekeji, Sanwoolu lo lè se
#SanwoAgain https://t.co/an2cykDJB9"
2072,mummyj21,2022-12-03 11:32:49+00:00,0,Twitter for Android,"@wfjames_brown GOV BABAJIDE OLUSOLA SANWOOLU
#SANWOLAKANSI"
2073,Gdeyl_01,2022-12-03 11:30:28+00:00,0,Twitter Web App,@wfjames_brown #SanwoLekanSi.Babajide olusola sanwoolu
2074,QueenAbeeke,2022-12-03 11:22:04+00:00,1,Twitter for iPhone,I want to thank you all and friends... For gracing the occasion. You're here again a week afterwards to show love and solidarity. I thank you. ~ Babajide Sanwoolu at #SanwoAgain rally https://t.co/WJ52b0SRPz
2075,omiksphiggo,2022-12-03 11:21:08+00:00,0,Twitter for iPhone,Where was Shettima? Where was Sanwoolu? Where was Buhari?
2076,OyebolaNoah,2022-12-03 11:19:43+00:00,0,Twitter for Android,@wfjames_brown Babajide sanwoolu
2077,kehindehuzayn,2022-12-03 11:18:33+00:00,0,Twitter for Android,"@wfjames_brown Mr Babajide Olushola Sanwoolu
#SanwoLekansi"
2078,UthmanOlaide,2022-12-03 11:18:31+00:00,24,Twitter for Android,"Sanwoolu is on course to beat Fashola’s vote records for the APC … because this crowd today na show off of strength and force 

#SanwoAgain https://t.co/5Zh9YEUwhL"
2079,BabyHondy,2022-12-03 11:16:53+00:00,6,Twitter for iPhone,"The love is too massive!!!
All these for Sanwoolu
Eko o ni baaje o
#SanwoAgain #SanwoLekansi https://t.co/L60QzXWugE"
2080,tvcnewsng,2022-12-03 11:15:52+00:00,8,Twitter Web App,"The Governor of Lagos State, Babajide Sanwoolu is currently delivering his speech at the Lagos State APC Governorship Rally in Onikan.

Click the link below to watch his full speech..
https://t.co/rrVpzQ4f68 https://t.co/xNWAarT5x8"
2081,ImperialNaija,2022-12-03 11:12:25+00:00,0,Twitter for iPhone,Sanwoolu is on course to beat Fashola’s vote records for the APC … because this crowd today na show off strength and force #SanwoAgain https://t.co/rM6odVGRmC
2082,AbiolaOshodi,2022-12-03 11:10:58+00:00,7,Twitter for iPhone,"Four more years jo! @sanwoolu deserves it.

He has performed excellently as the Governor of Lagos State, he deserves one more term. Sanwo lekan si. Jide Sanwo-Olu 4+4.

#SanwoAgain #SanwoLekansi https://t.co/YAAajEjqdj"
2083,gziiie,2022-12-03 11:07:15+00:00,39,Twitter for iPhone,"The smile on their faces says it all🔥

Today is for SanwoOlu and Hamzat because cos they deserve a second term.

Lagos will shake!! #SanwoAgain #SanwoLekansi https://t.co/RyDqwCpa7z"
2084,tonyfred980,2022-12-03 11:04:56+00:00,0,Twitter for Android,@wfjames_brown His Excellency Babajide Sanwoolu #SanwoLekansi  6017292023 keystone bank 🙏🙏🙏
2085,geelord93,2022-12-03 11:03:49+00:00,0,Twitter for Android,@wfjames_brown Babajide sanwoolu#SanwoLekanSi
2086,Abiodun02954254,2022-12-03 11:03:49+00:00,0,Twitter for Android,@wfjames_brown Babajide Olusola SanwoOlu #SanwoLekansi
2087,Abiodun02954254,2022-12-03 11:03:09+00:00,0,Twitter for Android,@wfjames_brown Babajide Olusola SanwoOlu
2088,Dobrevnina15,2022-12-03 11:01:53+00:00,0,Twitter for Android,@wfjames_brown Babajide Olusola Sanwoolu #SanwoLekanSi
2089,Abiodun02954254,2022-12-03 11:01:52+00:00,0,Twitter for Android,@wfjames_brown Babajide SanwoOlu #SanwoLekansi
2090,Favour4ann,2022-12-03 11:01:45+00:00,0,Twitter for Android,@wfjames_brown Babajide sanwoolu sanwo olu #SanwoLekanSi
2091,igbalode101,2022-12-03 11:01:23+00:00,0,Twitter for Android,@wfjames_brown Babajide sanwoolu #sanwolekansi
2092,tonyfred980,2022-12-03 11:01:03+00:00,0,Twitter for Android,@wfjames_brown Babajide Sanwoolu #SanwoLekansi  6017292023 keystone bank 🙏🙏🙏
2093,Badmus92184115,2022-12-03 11:01:00+00:00,0,Twitter for Android,"@wfjames_brown Governor Babajide Olushola Sanwoolu
#SanwoLekansi"
2094,kazman2022,2022-12-03 11:00:38+00:00,0,Twitter for iPhone,@wfjames_brown Olajide Sanwoolu #SanwekanSi
2095,KilaniToyese,2022-12-03 11:00:17+00:00,0,Twitter for iPhone,@wfjames_brown Babajide Sanwoolu #SanwoLekansi
2096,ShittuRukayat10,2022-12-03 11:00:10+00:00,0,Twitter for Android,"@wfjames_brown Babajide sanwoolu
#SanwoLekansi"
2097,UdomBayo,2022-12-03 10:55:23+00:00,0,Twitter for Android,@abikedabiri @jidesanwoolu @Mr_JAGs @gboyegaakosile @cbngovakinsola Ur sanwoolu ma biggest mumu
2098,_Queen__Tiana,2022-12-03 10:50:38+00:00,16,Twitter for iPhone,"Continuity is what we want in Lagos State. People are out to support the re-election of Governor Sanwoolu.

Itesiwaju eko lafe.

#SanwoLekansi #SanwoAgain https://t.co/j2ukjvcLqi"
2099,ArleneofNigeria,2022-12-03 10:48:28+00:00,2,Twitter for iPhone,Sanwoolu is on course to beat Fashola’s vote records for the APC … because this crowd today na show off strength and force #SanwoAgain https://t.co/Fj6qDMYfvl
2100,Muvvido,2022-12-03 10:44:25+00:00,7,Twitter for Android,"Sanwoolu’s arrival at the venue. 

#SanwoAgain https://t.co/f14LoE7wBN"
2101,yomimojeed,2022-12-03 10:40:03+00:00,0,Twitter for Android,"@SaheedAbayomi4 @drobafemihamzat @mudashiru_obasa @MObanikoro @BashirAhmaad @jidesanwoolu @dayoisrael @OfficialAPCNg @apc_lagos Distinguished Ambassador, Senator Musiliu Olatunde OBANIKORO @ ONIKAN 4 SANWOOLU&amp;HAMZAT LEEKANSII. https://t.co/X44onTe145"
2102,rer4life,2022-12-03 10:39:38+00:00,0,Twitter for Android,"@DOlusegun How normal person will want to replace Sanwoolu with Jandor.. If not hate why will you even think of that... The obviously best Governor in Nigeria, a potential President of Nigeria.."
2103,Mario9jaa,2022-12-03 10:37:37+00:00,10,Twitter for iPhone,"Eko no n pe bi😀

Sanwoolu is loved🫶🏽💯
#SanwoLekansi https://t.co/72kFJ6UtVb"
2104,remmysav,2022-12-03 10:36:20+00:00,0,Twitter for Android,Sanwoolu Lekan si.... https://t.co/hxN2WYgwqT
2105,The_MMA_Planet,2022-12-03 10:29:35+00:00,0,Twitter for iPhone,"A greater Lagos is rising. They tried to bury us, they didn't know we are seeds. Awa ti germinate o! Eko for SanwoOlu. #SanwoAgain https://t.co/j07BgCMK5E"
2106,The_MMA_Planet,2022-12-03 10:29:14+00:00,0,Twitter for iPhone,The love for SanwoOlu is real. Damn. #SanwoAgain https://t.co/MyiYf34kyc
2107,the_real_comfyy,2022-12-03 10:26:51+00:00,0,Twitter for iPhone,@Dee_daizie Sanwoolu
2108,olusolaAustin,2022-12-03 10:25:57+00:00,0,Twitter for Android,"Sanwoolu is the worst governor in the history of Lagos state. 
 Highly incompetent man."
2109,Progresivepf,2022-12-03 10:25:37+00:00,0,Twitter for Android,"Progressive Parrots Forum we are live.

@jidesanwoolu (Babajide Sanwoolu) flag off campaign for re- at Mobolaji Johnson Arena, Onikan, Lagos

#lagos #APC #flagoff https://t.co/5CXmPQY0EN"
2110,TheAbisolaa,2022-12-03 10:24:44+00:00,24,Twitter for Android,Today is for SanwoOlu and Hamzat because we about to #SanwoAgain #SanwoLekansi https://t.co/HAcEb4Y0aw
2111,tvcnewsng,2022-12-03 10:24:19+00:00,4,Twitter Web App,"We are live at the flagoff of the Lagos State APC Governorship Campaign in Onikan. The Governor of Lagos State, Babajide Sanwoolu and his deputy, Obafemi Hamzat, who are both running for reelection, are present.

Click the link to watch the rally
https://t.co/c0W4AYQHve https://t.co/fY3DOmCMWj"
2112,Tinubufrontier,2022-12-03 10:16:28+00:00,8,Twitter for iPhone,"Governor Babajide Sanwoolu arrives Onikan Stadium, venue of the campaign to the rapturous cheers of the crowd …
#SanwoAgain #ForAGreaterLagos @jidesanwoolu @followlasg @BabajideFadoju https://t.co/0sd2X7BaGv"
2113,Bhusorla,2022-12-03 10:09:36+00:00,3,Twitter for iPhone,Traffic every day of the week and one fool will tell me Stupid Sanwoolu has a legacy.
2114,okodoro_oro,2022-12-03 10:08:49+00:00,2,Twitter for Android,"Sanwoolu’s arrival at the venue to the rapturous cheers of the crowd …

#SanwoAgain https://t.co/XOHLGu2ytY"
2115,WesternInfo,2022-12-03 10:08:26+00:00,3,Twitter for iPhone,"Sanwoolu’s arrival at the venue to the rapturous cheers of the crowd at his camping flag-off 

#SanwoAgain https://t.co/v5NCYrAC4F"
2116,IllumiComms,2022-12-03 10:05:28+00:00,0,Twitter for iPhone,"Onikan Stadium 
Sanwoolu Babajide 
Hamzat Obafemi 

#SanwoAgain A Greater Lagos Rising in 4 images and videos … 

Enjoy https://t.co/WHd062n7P7"
2117,BaYusuff1,2022-12-03 10:05:11+00:00,1,Twitter for Android,"This is the promise that the Sanwoolu-Hamzat ticket flew on in 2019 and it has fulfilled that promise to a large extent. 

In the next four years
The promise is a continuation 
Brace up for greatness
A Greater Lagos Rising"
2118,BaYusuff1,2022-12-03 10:04:45+00:00,12,Twitter for Android,"In the last 4 years, Lagos state under the leadership of Babajide Sanwoolu and Femi Hazmat have witnessed rapid transformation in all aspects; take a walk around Lagos, it is a 24 hour city-state on the move – one that is bound for upward trajectory. https://t.co/53NCwOej56"
2119,tosino52,2022-12-03 10:02:56+00:00,41,Twitter for Android,"Sanwoolu’s arrival at the venue to the rapturous cheers of the crowd.

He has done it before, he will do it again
#SanwoAgain https://t.co/2sN1LHXlY9"
2120,_Merit16,2022-12-03 10:01:57+00:00,1,Twitter for Android,@ItsTosin Sanwoolu all the way..
2121,ArleneofNigeria,2022-12-03 09:53:31+00:00,1,Twitter for iPhone,"Onikan Stadium is agog for Sanwoolu supporters, Lagos progress enthusiasts

Wonderful and beautiful sight to behold. 

#SanwoAgain https://t.co/OSN8pF5K6b"
2122,RosemaryOcheze,2022-12-03 09:52:05+00:00,1,Twitter for Android,"@xobalt_sixti He might not win, but he will shake SanwoOlu and would have built a solid structure for the next  elections after this"
2123,BabajideFadoju,2022-12-03 09:36:48+00:00,293,Twitter for iPhone,"You can’t come from a place ruled by the thieving Orjis or an error called Ikpeazu and be proud. You will disclaim Abia with everything you have… 

Similarly, who no go claim Lagos where Tinubu and Fashola laid development foundation and now Sanwoolu doing wonders #SanwoAgain https://t.co/8XHdahVh8E"
2124,AA_Moshood,2022-12-03 09:35:18+00:00,0,Twitter for iPhone,@lanky_lekan @UnityUIL @AjokeOnifaari You’re very correct. There’s something about Sanwoolu coming through for Joke Silva too.
2125,lanky_lekan,2022-12-03 09:13:50+00:00,3,Twitter for iPhone,"@AA_Moshood @UnityUIL @AjokeOnifaari Exactly, that’s how they got the support of old Nollywood folks, those guys were all suffering at some point. Until Tinubu, Sanwoolu and MC Oluomo started coming through for them."
2126,AbiolaO13064341,2022-12-03 08:53:32+00:00,0,Twitter for Android,"@iamshile @AyoBankole Is Sanwoolu that put those garbage there, instead to use your brain appealing n sensitise those committing this atrocities to desist u re asking who do we offend. We offended PMB"
2127,Vansyoung,2022-12-03 08:48:35+00:00,1,Twitter for Android,"@lollylarry1 When sanwoolu showed his interest in 2018, I believed he wan come chop and clean mouth. But I got it so so wrong. That man is a workaholic 🙌. 
Lagosians need to teach other states how they source for their governors from the days of BAT."
2128,Horlernreywerju,2022-12-03 08:47:23+00:00,0,Twitter for iPhone,"#SanwoAgain.Congrats in advance to our performing Governor Babajide Sanwoolu @jidesanwoolu , Mr Sellable,as he flags off his re election today. Lai ti Dibo! E ti Wole !Victory assured by HIS grace and overwhelming votes of Lagosians @Mr_JAGs @gboyegaakosile @cbngovakinsola https://t.co/7ICvYuUdzZ"
2129,apc_lagos,2022-12-03 08:40:40+00:00,1,Twitter for Android,"This is the promise that the APC/ Sanwoolu-Hamzat ticket flew on in 2019 and it has fulfilled that promise to a large extent. 

In the next four years, The promise is a continuation from our Party All Progressive Congress for A Greater Lagos Rising
#SanwoAgain
#ForAGreaterLagos"
2130,mediatigress1,2022-12-03 08:21:29+00:00,1,Twitter for Android,"Sanwoolu/Hamzat 
4 more years to go 
4+4🙌"
2131,UthmanOlaide,2022-12-03 08:16:05+00:00,13,Twitter for Android,"The promise that the Sanwoolu-Hamzat ticket flew on in 2019 had been fulfilled to a large extent. 

In the next 4 years
The promise is a continuation 
Brace up for greatness
A Greater Lagos Rising

It's only logical that Lagosians&amp;it's residents are clamoring for 
#SanwoAgain https://t.co/bCkLXGuMm8"
2132,UthmanOlaide,2022-12-03 08:12:31+00:00,22,Twitter for Android,"In the last 4 years, Lagos state under the leadership of Babajide Sanwoolu and Femi Hazmat have witnessed rapid transformation in all aspects; take a walk around Lagos, it is a 24 hour city-state on the move – one that is bound for upward trajectory. 

 #SanwoAgain 

👓👓👓👓 https://t.co/M2TRPN31nb"
2133,EkundayoAdetayo,2022-12-03 08:10:34+00:00,1,Twitter for Android,"@Chrisbamidele Sorry your candidate doesn't have a representative in a christian gathering. Even if sanwoolu dares,won ma le lo ko ni."
2134,ItsChiemelie,2022-12-03 08:08:32+00:00,0,Twitter for Android,"@MRBRIKILA1 Sanwoolu constituted a neutral investigative panel on the Lekki massacre and he was indicted by his panel, but rather than righting the wrongs he constituted another panel to make a mockery of the report of the first panel. 
Of course he deserves re election 🤡🤡"
2135,RajiDraj,2022-12-03 08:07:30+00:00,15,Twitter for Android,"SanwoOlu/Hamzat administration didn't only touch every aspect of THEME agenda, they worked tirelessly to make impact on every aspect and the result is everywhere.

It's time to give them the opportunity to continue the good work as we can see the GREATER LAGOS RISING. #SanwoAgain https://t.co/LfYv3vQi1Y"
2136,Tinubufrontier,2022-12-03 08:02:55+00:00,15,Twitter for iPhone,"Lagos state under the leadership of Babajide Sanwoolu &amp; Femi Hazmat have witnessed rapid transformation in all aspects;take a walk around Lagos,it’s a 24 hour city-state on the move-one that is bound for upward trajectory.
Reason Lagosians are saying #SanwoAgain #ForAGreaterLagos https://t.co/YSiH0YAYRy"
